,P0,DeltaG,DeltaH,DeltaH_0,P0_std,DeltaG_std,DeltaH_std,DeltaH_0_std
480_sim,0.09332341814778548,-9.729680146442263,-4.747196925182204,1.1435935492484464e-07,0.0005488927874788479,0.2738709850426017,0.08619636865181718,6.464749949996851e-07
481_sim,0.08158544250234104,-9.85833524477839,-5.561655168805298,5.580148299942315e-07,0.00024274417942500635,0.13896571620477619,0.0471157653358342,3.2403912932630425e-07
482_sim,0.06697601533248253,-10.849132300459432,-1.5041717195531423,-2.7795569186732205e-05,0.013511730941630879,32.505643439736154,0.826485715958773,5.385420162172619e-06
483_sim,0.10677873280821443,-9.266344836042613,-5.005644778336465,1.5577570591130415e-06,0.0010017472366618478,0.24564446006226787,0.13112647608073788,1.0511500104289302e-06
484_sim,0.0957792633695412,-8.733327406696285,-5.022027595983826,2.0472303916358595e-07,0.0015910158993799614,0.2795365053108254,0.1916580328751954,1.385049831961287e-06
485_sim,0.10566114032086886,-9.658065203531638,-5.239294995652535,6.463495825048563e-07,0.0003344129521267359,0.10796960006924584,0.04938116687113516,4.0237074643528804e-07
486_sim,0.11160518230166362,-10.276669043891415,-4.702815743797902,5.350505022579843e-07,0.00028240795418182576,0.26218768639916856,0.049556423343178335,4.130839426160306e-07
487_sim,0.12195269285893076,-9.15685210329296,-4.439090977700215,1.6382359644903214e-06,0.001028647260046852,0.22738890538639406,0.11628335831805064,9.992661494783075e-07
488_sim,0.09959304409530635,-9.747934244776948,-4.798477735308111,2.553749416998134e-07,0.00026452169541547747,0.11103012423064505,0.03926835910648311,3.039757094796736e-07
489_sim,0.0805588223357773,-9.876348002634732,-5.003952205312473,7.987269482534352e-08,0.00021995652086634037,0.10680260909201665,0.036279203004374184,2.5050782811513607e-07
490_sim,0.08905231384029903,-9.6177627069249,-5.333199030939661,8.468170030030376e-07,0.00040094256608592694,0.13950246258662102,0.0636110632933439,4.6498918502335486e-07
491_sim,0.08863693059829118,-9.61081864852314,-5.176048874588757,1.155885128364926e-06,0.00031510099947281117,0.10652278783211908,0.048084191912396844,3.5172042772923696e-07
492_sim,0.11518617299678588,-9.304674440748776,-4.994911914103864,1.221107790789194e-06,0.000752334352473639,0.1832503837797961,0.097760029490196,8.214493354212844e-07
493_sim,0.12880321327235697,-9.512996006484462,-4.482819273090363,4.96028599720535e-07,0.0007550595669394323,0.2285559087354674,0.09649363827673887,8.596845859383929e-07
494_sim,0.15080016930829096,-9.333672727019541,-3.629656006951841,7.391202438779523e-07,0.0008421143194832503,0.191453995609161,0.08492528031474195,8.282730623686714e-07
495_sim,0.10723476850464772,-9.809459208850756,-4.505312609214995,4.543710091554259e-07,0.0003968250911754615,0.1406889362713919,0.051694539112685546,4.2381938443046133e-07
496_sim,0.14122116535948812,-9.718377214677927,-3.959152202842646,8.892361378704804e-07,0.0004002793071788225,0.1378516574353766,0.04794020606266608,4.54376005933118e-07
497_sim,0.09403697213944277,-9.631990523776974,-4.601458392258506,-6.082829568146875e-07,0.000693671343600746,0.28830009756302283,0.09940890925221307,7.514762512254151e-07
498_sim,0.09077571594131521,-9.77042880036514,-4.942105767499684,2.86555353132494e-07,0.00023289169457941717,0.11254757825463153,0.03773476622197681,2.760242076415938e-07
499_sim,0.111962831495966,-9.813868835876619,-4.5722408067318225,5.243859358044186e-07,0.00023721272085032522,0.11371282186083399,0.03474671382095131,2.8930500684620876e-07
500_sim,0.09946512080018256,-9.88506568182488,-5.319357483070737,5.534192633708024e-07,0.0002554789907235087,0.1205478871928918,0.04302312208618859,3.339708963186053e-07
501_sim,0.09809187364971815,-9.740886578924629,-5.3423169660619445,5.207692682399937e-07,0.0005472866893793325,0.1952663944213312,0.08567132984026012,6.659656648253618e-07
502_sim,0.12303524493944262,-9.822147237761849,-4.023198193310038,2.946670546913871e-07,0.0003739868820790699,0.14237956433109725,0.044500469549882175,3.9493304304945336e-07
503_sim,0.10133824072448534,-9.76847359081213,-4.687426820948377,1.8585994457379977e-07,0.0002301991655501993,0.11574014744728672,0.03563289511552693,2.7764770143578413e-07
504_sim,0.12079854304159435,-9.714459804032243,-3.7604686267832452,2.1389516728266717e-07,0.00036698754081499537,0.15077378620273763,0.04276180199448163,3.6918035693435055e-07
505_sim,0.11981088092271272,-9.007229069736562,-4.636151101958141,1.3905850887809076e-06,0.001267897866181249,0.24885514109995668,0.14392367997696837,1.2143888847928742e-06
506_sim,0.11030782298949104,-9.935186595672466,-5.197208663732387,5.770123515442277e-07,0.00029452517787251366,0.16826380253069223,0.05170912226043787,4.232521010152951e-07
507_sim,0.12239117793240889,-9.929768465286454,-4.268986524034121,4.757256628085774e-07,0.0003187233724900913,0.1465854690594129,0.042402533870603255,3.747984229174155e-07
508_sim,0.09937084521658392,-9.831669452925803,-5.398618443813974,1.1545012991506616e-06,0.00017602781709365908,0.07779370607092774,0.029626454917101166,2.2982298887941527e-07
509_sim,0.13481837984725148,-8.242999669897733,-4.483167034010939,3.1554394228239314e-06,0.004741058599873021,0.4552568235224956,0.4254056850528047,3.734863007611717e-06
510_sim,0.08006498017661536,-9.766687560222202,-5.569363230471832,4.884872944757394e-07,0.0003297573271928292,0.13639537377733954,0.05839357403417295,4.0288347328862295e-07
511_sim,0.10800439907932115,-9.836030680184194,-4.6775796194721355,-4.160181230794445e-08,0.00032405013156428804,0.12533877088935855,0.0449953746970796,3.6820872300438177e-07
512_sim,0.12754130519429493,-8.892464768268896,-4.35161901678441,1.5804277638359518e-06,0.0015628300549174895,0.265423116879839,0.1600488503006866,1.3977148283419105e-06
513_sim,0.07772088689617139,-9.897529985231627,-6.038433109450987,3.254172831989509e-07,0.00023970551793121007,0.10710273794364525,0.04628471793259919,3.223737014731635e-07
514_sim,0.09224108420262797,-9.992651911749649,-5.3392695814177,-1.2414864944145915e-08,0.00020056183724329797,0.14909535278887628,0.039574015339306025,2.93188628203047e-07
515_sim,0.09102731720511313,-9.77448918618158,-5.055953290011972,7.798516458018452e-07,0.00026514512116523014,0.13290881135183805,0.04452756247163013,3.2585108971107844e-07
516_sim,0.09557626466290789,-9.687217411076931,-5.356661584592719,7.504701959188707e-07,0.00027295226391787494,0.10010088077051,0.043135307019864524,3.330888785556846e-07
517_sim,0.08438213109915774,-9.561391401026288,-4.444324716846178,7.096331867272032e-07,0.000382890241256381,0.16548482891426722,0.0553245378298087,3.901001020210015e-07
518_sim,0.09653781954263815,-8.811938538935623,-4.865851487323641,8.843849809110438e-07,0.0015840913745637116,0.2936665727958039,0.1875530880212875,1.371993699946001e-06
519_sim,0.08539022502725001,-9.927282261470628,-5.592655909351413,-3.6105798051082636e-07,0.0003632593658011098,0.2043637736483337,0.06776961233585066,4.945555004504989e-07
520_sim,0.11710236421552564,-9.758373245277266,-4.190007293682029,2.5065356885944135e-07,0.00032326819087095444,0.11012281984593476,0.0388834641782824,3.3301427540732897e-07
521_sim,0.0909235359070066,-9.725465030416535,-5.330973307760002,6.447512327529175e-07,0.00023857251784860722,0.11171098854814741,0.04149374943875389,3.033190133683457e-07
522_sim,0.10031096999651652,-9.396564278616863,-4.491773246555102,9.14215528760767e-07,0.0007615613609156895,0.23801463793824723,0.09807767951195485,7.539103481211583e-07
523_sim,0.08046638270542372,-9.999689017971455,-5.904536955139953,-5.5193359238893005e-08,0.00034800696894797116,0.18512472387607232,0.06845926570501365,4.745206204059857e-07
524_sim,0.1052814377315601,-9.878528588809585,-5.15393423354514,7.040171001099643e-07,0.0002657148174493384,0.102192997424216,0.040115964730102496,3.293065063784155e-07
525_sim,0.08671360602664586,-9.75866736476523,-5.281239743590465,8.355161556845213e-07,0.0005572448646150308,0.21806838691106348,0.08952581874956171,6.580018511354461e-07
526_sim,0.09951914678940475,-10.152965981219157,-5.082383417239693,1.1754213321074272e-06,0.0002088308789245098,0.13126559215263967,0.03530957372431372,2.750817460639742e-07
527_sim,0.08648431070070793,-9.771265316947584,-5.107390947278866,-3.366799453183676e-07,0.00041153323424614327,0.16708246526165801,0.06454858979848722,4.7395519191046017e-07
528_sim,0.12051033089118232,-9.65821159694744,-4.485571923115014,1.9289880179971587e-07,0.00023171018312366295,0.08930660847416329,0.03164025272240593,2.7222733482315976e-07
529_sim,0.09444734144106788,-9.909805188775275,-5.711033725577803,5.045223120441765e-07,0.0002827884773538998,0.1494927685009209,0.052389003574591496,4.030723038361283e-07
530_sim,0.09386972308956688,-9.38063348425916,-5.5767207244301655,1.3152919599162564e-06,0.0005091790251872504,0.1647742028398927,0.082801210413236,6.169850198598206e-07
531_sim,0.08328053916823532,-9.505420049368537,-5.34010200440225,-1.746983641785357e-07,0.00041757187589649074,0.17725132264873217,0.07317891269025285,5.057738437369858e-07
532_sim,0.08293588109696347,-9.282837858508998,-5.064883160032071,-4.0199358211023746e-07,0.0005153853555203655,0.16864418847119855,0.07937243630602517,5.414102817278214e-07
533_sim,0.11099498573608145,-9.693720891096444,-4.845953095871402,5.331422734699075e-07,0.00031380159373675236,0.1344573033974238,0.047664268662449785,3.9142945010233537e-07
534_sim,0.14245723383967496,-9.783771184424081,-4.236902780206831,-2.4491928064070984e-07,0.00033056489342641953,0.10872187770077293,0.04149443951016658,3.9795254054105954e-07
535_sim,0.12663556922542313,-7.597452735340414,-4.837826550843145,5.009548050325331e-06,0.009178511190163056,0.5436136010582088,0.7679568236652727,6.101000790179113e-06
536_sim,0.08716555808760226,-9.725202249112431,-5.718486001663612,1.4246221594515807e-07,0.0004710361364450107,0.17292163146081513,0.08069387070749143,5.933750823989841e-07
537_sim,0.10457606160592539,-9.540390061191404,-4.688038673582804,7.6169488831263e-07,0.0005572439285140532,0.17805045665837493,0.07383428326842206,5.941750125179513e-07
538_sim,0.11448361672148617,-9.705002137824005,-4.644336696038933,1.2096919313585032e-06,0.00034443735727414116,0.11421197077197055,0.04528784230977204,3.8621865612564947e-07
539_sim,0.13227522387573948,-8.480959382628653,-4.174107943199964,2.5462947886980625e-06,0.004127128390106979,0.48940262325413253,0.3653454372262377,3.205290269331721e-06
540_sim,0.09851620176198334,-9.628518871826094,-5.608790470593535,5.805577327203198e-07,0.0004335184039011161,0.1474704585054069,0.07066878370815871,5.466252762380557e-07
541_sim,0.10065224989581804,-9.27785414923289,-4.810401287927746,1.3355809707069555e-06,0.001338020855653356,0.3753204257709194,0.17843408096536864,1.3687477306668149e-06
542_sim,0.12782509701929717,-8.93531095775144,-4.383055217914709,1.7633601395355343e-06,0.0016782316991443271,0.29531149791549766,0.17522579575352673,1.5346438413023052e-06
543_sim,0.09946022903511183,-9.427938599918223,-5.268211795983199,5.655873641058417e-07,0.0005483159271847556,0.16903966758541464,0.08220625260588857,6.312106345204118e-07
544_sim,0.11351056774323279,-9.89184966361645,-4.632494760538019,5.8999952599321494e-08,0.00034649126818908215,0.14916110250210624,0.04858552720330966,4.1381711462754294e-07
545_sim,0.10765691758551457,-8.431725705983721,-5.6627225970827375,3.360411414553482e-06,0.002735590846053824,0.35488267662177114,0.33298769184096,2.5313623261527475e-06
546_sim,0.10333820352374497,-8.54246168804456,-4.748684758159791,1.6647831366254537e-06,0.003045170331031254,0.4420414377914256,0.3231136626748391,2.4120224136415362e-06
547_sim,0.09027199696249608,-9.774605585865022,-5.050501638591759,7.266689362496383e-07,0.0003036325048143922,0.13748749874774832,0.04908510056245166,3.5926049720905446e-07
548_sim,0.11847035903033531,-9.857070104882759,-4.794047441214767,7.578732406775062e-07,0.0002951999490110186,0.12647697817712725,0.043682207200684074,3.735003668916614e-07
549_sim,0.10030310810627266,-9.839424674650111,-4.940680007615381,6.594729375876575e-07,0.00024058985573909003,0.12172528385971554,0.03889623854551939,3.015149837004902e-07
550_sim,0.11505734569705792,-9.745631766131703,-4.589241298831423,-5.308366787076608e-07,0.00035704563977443174,0.11714568688566084,0.04620370184873284,3.956899706831638e-07
551_sim,0.09539073619670141,-9.545998901729995,-4.623495062870192,4.3607040230231044e-07,0.0004087106310148144,0.13683819570995076,0.05470614933912542,4.1860764046671794e-07
552_sim,0.11495062969446318,-9.908591296307454,-4.629244927013715,6.588579473570405e-07,0.00022314495701809725,0.08182471141239622,0.029830974594270466,2.5683844145813643e-07
553_sim,0.09840248939805751,-9.73727263879882,-5.27154246145714,7.482047301030059e-07,0.00044300417293587074,0.1616001943127375,0.06893735202711214,5.352981534749743e-07
554_sim,0.10244364777360952,-10.053198536339085,-5.633049276367569,2.0124320953655685e-07,0.00018129630041640633,0.12972331444935378,0.036271496634677866,2.8832263537663157e-07
555_sim,0.08860978777377222,-10.135821038089531,-5.544610223790226,3.247720338127831e-07,0.00015726434870793962,0.0743034387444819,0.0272514011195731,2.0302851080555732e-07
556_sim,0.1079842466401684,-10.085067410701408,-5.530830358598148,9.374193006975905e-07,0.00021338035902681245,0.10047644340342976,0.036292871373166675,2.9847746351064987e-07
557_sim,0.1304636814557135,-9.560134900422804,-4.103246931672816,3.9420513976492526e-07,0.0004668675693207834,0.15077507547899366,0.055875350117506536,5.028895540567898e-07
558_sim,0.11869191903050777,-9.820579660619961,-4.794143138858626,-2.275771350886633e-07,0.00041730439310014896,0.17657125824005449,0.061793958116402696,5.280822395260286e-07
559_sim,0.10353765782529811,-10.10402901054819,-4.4748038177476435,1.8568942654154223e-07,0.0002230792773542581,0.1418525381015429,0.033154862966986526,2.6910957591570884e-07
560_sim,0.08154844782086279,-9.541517705904369,-5.828578997378408,-2.251015935560254e-07,0.00038088345997258573,0.15393465643004253,0.07157860329103168,4.884127626450077e-07
561_sim,0.09881009976984392,-9.61920317965012,-5.172748392133522,3.987462028239028e-07,0.0005001672505790307,0.17289605848005177,0.07566768249765307,5.847465418689931e-07
562_sim,0.14076536412219604,-7.692799825924605,-4.992122064375122,4.2330839941522384e-06,0.00966515887168063,0.5463532392055843,0.8314967829925188,7.298522611018585e-06
563_sim,0.09286886476934852,-9.65545651925034,-4.779477304819647,-1.3396279199764232e-07,0.0006637613249265156,0.3102319419583988,0.10389714218486149,7.718640698971583e-07
564_sim,0.10758914891514645,-9.717095748982754,-4.617651195274933,-1.410609432882678e-07,0.00031528927162013205,0.10756429089616235,0.041834450397411856,3.417276400519409e-07
565_sim,0.08357803546712986,-10.0801683359583,-5.77247658633548,2.97777686184627e-07,0.00023140714119455167,0.21300493692573988,0.052621355707615315,3.7099074414851263e-07
566_sim,0.08939694269409781,-9.970903836492784,-5.6191745248347145,2.0386425842845506e-07,0.00025708818117539136,0.12085300720221778,0.04571920439723192,3.3753264823266375e-07
567_sim,0.12331027905205387,-9.93211445488729,-4.363027132166708,-3.1414645000745996e-07,0.0002896805571853558,0.11711665494382299,0.03770004674143087,3.365152599958347e-07
568_sim,0.13915485264441532,-9.91932908337248,-4.2700472764672375,3.1247531097452897e-07,0.0002485945570542625,0.11837930313656853,0.03545295847139476,3.304982288855277e-07
569_sim,0.07837477794969554,-10.124831374780735,-6.1422705120064105,7.211657992200124e-07,0.00020048281735157678,0.09621863637417406,0.03948267913763207,2.7782909470855216e-07
570_sim,0.1321447725081034,-9.773741369746602,-4.072807131235871,9.034723465993696e-07,0.000550617239505011,0.20027937014596447,0.06684769571690556,6.140163339658517e-07
571_sim,0.11864412384202162,-9.78405959556742,-4.819192806167929,9.616121596341892e-07,0.0002469609664045158,0.10004157465367963,0.0363328157777211,3.1038780985550154e-07
572_sim,0.1148003301815968,-8.282422443645695,-5.36479272395609,2.955685942286229e-06,0.003993084201282374,0.44334718048915456,0.43845767893355897,3.4417127500475053e-06
573_sim,0.09073563775498222,-9.181225588925823,-5.620328327694239,9.400574327827392e-07,0.000895581426435157,0.239221778266571,0.1398397105732208,1.0039923344582357e-06
574_sim,0.08096439347271955,-9.512819127691174,-5.670800437446572,7.52155612953265e-07,0.0007679900706541436,0.28539191826530025,0.13668292075127297,9.313898797994243e-07
575_sim,0.09933864436324213,-9.601347008511395,-5.022037754790994,1.1851142279882138e-06,0.0005398844985804183,0.19244786340391923,0.08029289597896039,6.196652908536471e-07
576_sim,0.1080073498329335,-9.871871605222356,-5.222954523220803,3.3272096082435816e-07,0.0002975688141669603,0.11842434995373576,0.04641297949912618,3.80103847065549e-07
577_sim,0.09902764868249825,-9.516432531208936,-5.123614211102721,1.3266397942403226e-06,0.0006622174010552579,0.21424849824076383,0.09766356758722504,7.520152624106703e-07
578_sim,0.09244133663888328,-9.67678002695074,-4.8061819703579065,-4.135115600956613e-07,0.0005102492846716149,0.24732255909900142,0.08143052558879534,6.016551979704153e-07
579_sim,0.10110702083421122,-9.653041863591348,-4.441143559960567,7.180929638815253e-07,0.0008481027559454675,0.3656083929995004,0.1191316851217596,9.248055387360461e-07
580_sim,0.08964623713332685,-9.725244041462618,-4.680567074481135,5.445311333054659e-07,0.0002655298511161731,0.10594829840355431,0.038336973385697755,2.807791327547087e-07
581_sim,0.09355697005606728,-9.653612862231913,-5.37012445577308,6.522163492799486e-07,0.0003123867940201732,0.13934035380246368,0.05368256930333808,4.031233743696545e-07
582_sim,0.1186924164270776,-9.618930649097617,-3.7764962436144702,5.699488754907613e-07,0.0004732131996516013,0.1625733171212993,0.05218872551992849,4.449805562860965e-07
583_sim,0.08786504694723812,-10.088050084492798,-5.450781266545756,4.4386769796168243e-07,0.0002126019938288105,0.09378554721300553,0.03572811481493455,2.6666491903332014e-07
584_sim,0.11983982341273806,-9.718510625855476,-4.553875355815952,-1.1729835495288272e-08,0.0008437397970667498,0.3463972786879339,0.11909298817390762,1.0202369418443047e-06
585_sim,0.07608724840455221,-9.947524621755822,-5.578544991255458,8.457157060027265e-07,0.0001772914597657536,0.11480278223814422,0.03510112915485126,2.400692184822152e-07
586_sim,0.1216251026535779,-8.753738662635511,-4.995230543996104,2.1877087929811e-06,0.0026322089182252402,0.41209543983696556,0.29934098015232286,2.5217401235895484e-06
587_sim,0.12202763410480552,-8.330125990922859,-4.160221582924241,2.6176754190532524e-06,0.0033688265228356716,0.3733522535081987,0.2871143356219902,2.362196596462675e-06
588_sim,0.10245654683437455,-10.0036092089203,-5.055863643538161,8.001919800906246e-07,0.0002846139790703328,0.19005975205279174,0.050348282219960905,3.9995924232761995e-07
589_sim,0.08995551098978406,-9.20312798706038,-5.200538653543944,9.502690963796386e-07,0.0009807130621519412,0.2608016286865663,0.14137046679901105,1.0133692300783538e-06
590_sim,0.10457989248277098,-9.9470654781895,-5.04562356852,2.8747679014493674e-07,0.00024307272382391004,0.10826362045812651,0.03720513881423261,3.046284786526254e-07
591_sim,0.09038732290026474,-9.11020249278859,-5.872716046912539,1.124899218121675e-06,0.0010319553048078927,0.25670348925828457,0.16459620083409499,1.1755246540502575e-06
592_sim,0.09246156654293504,-10.083328087320497,-5.545383013599711,4.118645688147049e-07,0.00021243739370534667,0.18051621813561175,0.04476077459596162,3.3311896766706906e-07
593_sim,0.10636174267052173,-9.966005907591523,-4.626574061612405,5.084510091023722e-07,0.0002846197355325751,0.10802717001202349,0.03841768597465298,3.169974728071988e-07
594_sim,0.09013654766144391,-9.965271057263346,-5.004659477794917,7.569275596570539e-08,0.0002573342506378382,0.13754349533561272,0.042385941043213665,3.1158727209723515e-07
595_sim,0.10159032647577791,-9.389234351631169,-4.100627679892153,2.4736781135487565e-07,0.0007741624609214801,0.24742196906740713,0.09169605012508102,7.104356526995394e-07
596_sim,0.12992499293343512,-9.535688860079768,-4.127076077324752,-3.2656937946008433e-07,0.0005123406199938181,0.16210063770879976,0.061312373617235995,5.494549489125264e-07
597_sim,0.07495285845735267,-9.877736473546005,-5.840625026745699,6.056918184946593e-07,0.0007040503923663134,0.5140119321079623,0.15764085418390233,1.0466684003052309e-06
598_sim,0.09479662876926061,-9.932125416994715,-5.496056291814563,7.757935390294391e-07,0.00024720296600474524,0.12545502302453793,0.04325118014706169,3.3476556560984935e-07
599_sim,0.08062333735677732,-9.774872461299683,-5.073623041162358,6.298857602998083e-07,0.000331635130137553,0.1489431582223981,0.054796281725683786,3.7712201566411823e-07
600_sim,0.1100044902965043,-8.479465246538245,-5.3887661257663835,2.6718415136825075e-06,0.0030654717076427163,0.40795701672176293,0.35711385290190034,2.766069683048774e-06
601_sim,0.0935155366108561,-9.942278217805603,-5.373295967745807,5.859574156969198e-07,0.00024790689873220107,0.158693264967449,0.046407343932038915,3.5144951836871756e-07
602_sim,0.0799421702692346,-9.417592266368503,-5.902572087571684,1.1024000473727704e-06,0.0007605582376937472,0.24280019375461986,0.13468582678239022,9.146559092674665e-07
603_sim,0.08474026949756853,-9.850060225923777,-5.382037221580165,8.531835660079582e-07,0.00019182676268837616,0.11153746953726311,0.03557255390186611,2.556858447448298e-07
604_sim,0.09496456915513374,-9.790501596933574,-5.2195235576995875,7.331773695972161e-07,0.0003614558385250947,0.15606475652194654,0.05809679031738676,4.4805532880064577e-07
605_sim,0.11385143911207649,-8.7661897374173,-5.0284607887372825,2.1887782068806975e-06,0.0020676674587097026,0.3387612003790885,0.23920594847435775,1.935264738662787e-06
606_sim,0.09012148774990507,-9.38669647426182,-4.537367715102176,5.433217836428572e-07,0.0006046054234028493,0.18903435262001628,0.07983927585586403,5.774783973000703e-07
607_sim,0.13198132181653102,-9.883364417905888,-4.515488491302685,5.111016724923305e-07,0.00030835446769745124,0.12723045803791885,0.04285385146348167,3.9401662244848574e-07
608_sim,0.11406403936945879,-8.392864688129816,-5.318758848558471,3.04441400196136e-06,0.003841950587795738,0.46707564616527697,0.4292957514008104,3.3856381944093046e-06
609_sim,0.08170147037989127,-9.643939774893612,-5.5697267881257995,5.477517321333411e-07,0.0002807227544493812,0.12853090406052972,0.05210725938298971,3.567113429548741e-07
610_sim,0.12814632129058764,-9.825078621372692,-4.953392587607412,1.7185499601310848e-10,0.00037780509670933086,0.15231643725562177,0.057605354800952586,5.139797375894168e-07
611_sim,0.11926151815846493,-9.715128056659056,-4.738685033931643,3.755752880474046e-07,0.00038343703897165125,0.15195977019899715,0.055536465850326344,4.745422485003552e-07
612_sim,0.09817898328039817,-9.85411464859817,-5.093738556416704,2.810953106437771e-07,0.00037364422298554915,0.14495974906239043,0.05679020987288003,4.429057114966009e-07
613_sim,0.1107614649447658,-9.696473691765647,-5.499693869314956,6.773270467725232e-07,0.00027469031815044817,0.11786483115008851,0.04738572992273762,3.8832974718074494e-07
614_sim,0.13732951619301922,-9.90218315773523,-4.363824189398994,7.126456478469847e-07,0.0003639377050738688,0.1455543918725462,0.04940459508231838,4.591460811899903e-07
615_sim,0.10880846852520795,-9.547658510764924,-4.325168606779507,6.515824603485057e-07,0.00031219552269155917,0.10188427129521005,0.03871217800160217,3.1426039601440926e-07
616_sim,0.09878579848651042,-9.662639704991577,-4.64367289217791,7.429909136514694e-07,0.000363084505101157,0.12960370326327095,0.049694005336652775,3.845596906841919e-07
617_sim,0.11092757518415368,-9.673044273027617,-5.426426589365788,6.810980388971163e-07,0.0003720908235383855,0.15536696257208038,0.06282525237045879,5.154506517505827e-07
618_sim,0.10510276134094898,-8.492719266641497,-4.455648396610518,1.2303956246905702e-06,0.002958948023777328,0.408423638795594,0.2894339049105424,2.17633504126956e-06
619_sim,0.11609972268608756,-9.217430528734958,-4.412786634154017,1.1007476622335454e-06,0.0011363732001510329,0.25818896759378157,0.12783369392524263,1.0731379323217062e-06
620_sim,0.0999071052717595,-8.480156406231893,-5.146478025168253,1.265736632806042e-06,0.0024747275461877625,0.34848490200175186,0.28368961017043554,2.057301571634519e-06
621_sim,0.08888710897868819,-9.779024614730865,-5.202337488814121,8.082856407734552e-07,0.00023737511333880523,0.09102046921868599,0.03746870601571154,2.757539171401527e-07
622_sim,0.07529743706451089,-10.168388781517704,-6.147321276397375,4.597126998909495e-07,0.000153680185030658,0.15795032721902175,0.03759347260694424,2.541356768274197e-07
623_sim,0.12766435263423523,-9.709998421367143,-4.038468285016109,3.016515564977765e-07,0.00036385579096945487,0.125218646423173,0.04312116477651384,3.844487150426892e-07
624_sim,0.09819499121389762,-10.066624541688798,-5.106523161482731,9.669457299635402e-07,0.0002533555965692721,0.11425283745137294,0.03960145550589555,3.1053618297273766e-07
625_sim,0.10213815692687601,-9.97582495889328,-5.15821501249012,7.783898305272702e-07,0.0003286698258664989,0.21697164477880573,0.059624268819146536,4.7085626302660305e-07
626_sim,0.1045063986693284,-9.700282715366457,-4.241704220757571,7.960845941574561e-07,0.00027968061634973566,0.1023839352831674,0.034674035794190865,2.8096965079303826e-07
627_sim,0.07664135021886254,-10.04832347753373,-5.658326678908333,5.198648323326771e-07,0.00029082571076341116,0.1837707143076347,0.05656884426134336,3.9236996059368494e-07
628_sim,0.06974750206536567,-9.674693712309743,-7.646750084218577,6.062121855171173e-07,0.0003744426452759753,0.1423593384510615,0.09257501387006316,5.953746931827649e-07
629_sim,0.12885278675515083,-8.875866952955914,-4.117364000379671,2.5397849038912284e-06,0.003375170589135406,0.5647476332617039,0.32641011077254495,2.865273796122346e-06
630_sim,0.10795249735819448,-8.616289540615533,-5.675715339873883,2.1997623653931735e-06,0.0027380809936927955,0.4098190737326155,0.34850816909442167,2.6952477989735797e-06
631_sim,0.10832571778636725,-9.874981691674208,-5.116070836592923,2.0273856870561775e-07,0.00025285975101340736,0.10503671569292371,0.03916727448254463,3.203841424438783e-07
632_sim,0.11534862141533032,-9.8055673845854,-4.436506984266044,-6.252922974973825e-07,0.0003644149401787108,0.1224862240102358,0.04584230872598548,3.937354094575328e-07
633_sim,0.09087064337094233,-9.734774685481346,-4.9369218913617186,5.442428300182872e-07,0.000374155095455658,0.17592160847625607,0.060273948109968514,4.4064192563721976e-07
634_sim,0.11846568319242318,-9.937772367774787,-4.636328362826219,-1.6618413907049538e-07,0.00031196358442576625,0.14523997144697606,0.045487333431667366,3.892384136401038e-07
635_sim,0.11847225764111126,-9.812957764428353,-4.3733622658878,5.79230636837434e-07,0.0003491744412756149,0.1430515132692314,0.04663101088780948,3.9852771253744137e-07
636_sim,0.1115736418383427,-9.496215009258425,-4.610071997372347,7.657142247542041e-07,0.0008433300883368027,0.2831378736533606,0.11300836877605468,9.297488192470891e-07
637_sim,0.08699986657079947,-9.660814791001998,-6.092443351519525,3.872042878632285e-08,0.000556774435882417,0.19854595364849156,0.10111616485618957,7.405119951074153e-07
638_sim,0.1132420580986111,-9.630583001137113,-4.549856180167901,1.2770743290619376e-06,0.00032772222569283987,0.11418181837441375,0.04317931091786985,3.6334669877137784e-07
639_sim,0.11223015536989889,-9.983950782965849,-5.130945655035543,7.400462587254805e-07,0.0001665572865469739,0.09591098032730315,0.02841085844209182,2.38335956526428e-07
640_sim,0.10316253982695722,-10.031799236284645,-4.63427735274874,1.8690345292930032e-07,0.00021779216199827706,0.13649064300963326,0.03399663094078615,2.7367467439954216e-07
641_sim,0.13195514562320523,-9.103961692961828,-4.639051789700834,1.3096878203931222e-06,0.0010950785311663166,0.2189237792871011,0.12705930401959864,1.1421385477209013e-06
642_sim,0.09295101627674211,-9.385215987608934,-4.816716197329243,-9.640956755394273e-08,0.000727778217167074,0.24604070467865805,0.1044107026749383,7.693106064456651e-07
643_sim,0.11115944680268704,-9.886677812481322,-4.549879268845988,1.3137309908208534e-07,0.00031003189735206874,0.17039390622620448,0.047296968726722864,3.900709989543313e-07
644_sim,0.11218725199404952,-9.825019134187174,-5.180815900534891,7.000980552507121e-07,0.0004871718224252124,0.23195443783062888,0.08039066204570383,6.716279144114843e-07
645_sim,0.0932118521034354,-9.008513945909524,-5.027266771461358,1.1575298598819817e-06,0.0010921701383813079,0.25060121600234386,0.14447589814567063,1.0460184059566443e-06
646_sim,0.10803012561300725,-9.954207858901674,-4.781408870142675,7.302403746655393e-08,0.00026535850615007773,0.11310564728988708,0.038410851770694185,3.150680547353085e-07
647_sim,0.099194512621058,-9.721386312121796,-4.813869565551676,7.96354072054313e-07,0.0003138987114556054,0.12266376329456972,0.04571178018451563,3.5393656988483693e-07
